Date, Open, High, Low, Close, Volume
09/14/22, 10.00, 10.00, 9.60, 9.80, 8700
09/12/22, 10.00, 10.00, 9.50, 9.58, 41300
09/09/22, 10.05, 10.20, 9.06, 9.10, 979900
09/08/22, 10.20, 10.20, 9.42, 10.05, 10600
09/07/22, 9.98, 10.20, 9.42, 9.60, 150800
09/06/22, 9.90, 10.35, 9.50, 9.60, 391500
09/05/22, 9.80, 9.98, 9.40, 9.78, 20100
09/02/22, 9.80, 9.80, 9.30, 9.50, 6800
09/01/22, 9.54, 9.86, 9.00, 9.20, 239600
08/31/22, 9.00, 9.86, 8.88, 9.54, 5800
08/30/22, 9.54, 9.98, 9.00, 9.00, 1345200
08/29/22, 9.56, 9.68, 9.54, 9.56, 5600
08/26/22, 9.54, 9.84, 9.50, 9.56, 8600
08/25/22, 9.84, 9.84, 9.50, 9.54, 24400
08/24/22, 9.84, 9.84, 9.84, 9.84, 1500
08/23/22, 9.88, 10.00, 9.50, 9.54, 198900
08/22/22, 10.00, 10.00, 9.84, 9.92, 3500
08/19/22, 10.00, 10.00, 9.54, 9.84, 34900
08/18/22, 10.00, 10.00, 9.54, 9.94, 88100
08/17/22, 9.50, 10.15, 9.50, 9.92, 18400
08/16/22, 10.00, 10.00, 9.50, 9.54, 56200
08/15/22, 9.98, 10.00, 9.50, 9.54, 185700
08/12/22, 10.00, 10.00, 9.90, 9.98, 27800
08/11/22, 9.52, 10.00, 9.52, 9.80, 15600
08/10/22, 9.82, 9.98, 9.50, 9.54, 74000
08/08/22, 9.50, 9.96, 9.50, 9.52, 296700
08/05/22, 9.50, 9.50, 9.30, 9.44, 12500
08/04/22, 9.30, 9.76, 9.30, 9.30, 386800
08/03/22, 9.50, 10.00, 9.14, 9.36, 673600
08/02/22, 9.18, 9.50, 9.10, 9.22, 26300
08/01/22, 9.30, 9.50, 9.10, 9.18, 33900
07/29/22, 9.50, 9.50, 9.12, 9.32, 65300
07/28/22, 9.30, 9.34, 8.72, 9.18, 211000
07/27/22, 8.80, 8.80, 8.00, 8.50, 2086400
07/26/22, 8.00, 9.90, 8.00, 8.00, 1161800
07/25/22, 9.90, 10.25, 9.50, 9.94, 65600
