Date, Open, High, Low, Close, Volume
06/07/22, 2.20, 2.20, 2.20, 2.20, 200
06/06/22, 2.01, 2.01, 2.01, 2.01, 1600
06/02/22, 2.01, 2.01, 2.01, 2.01, 100
05/31/22, 2.20, 2.20, 2.20, 2.20, 500
05/30/22, 1.90, 2.20, 1.90, 2.19, 5100
05/26/22, 2.19, 2.19, 2.00, 2.01, 6000
05/24/22, 2.00, 2.20, 2.00, 2.19, 6200
05/23/22, 2.00, 2.00, 2.00, 2.00, 100
05/20/22, 2.00, 2.00, 2.00, 2.00, 1000
05/19/22, 1.90, 2.08, 1.90, 2.08, 11300
05/17/22, 2.08, 2.08, 2.08, 2.08, 1200
05/16/22, 2.08, 2.08, 2.08, 2.08, 100
05/10/22, 2.24, 2.31, 2.24, 2.28, 200
05/09/22, 2.24, 2.24, 2.24, 2.24, 24300
05/06/22, 2.24, 2.24, 2.24, 2.24, 1200
05/05/22, 2.24, 2.24, 2.24, 2.24, 200
05/04/22, 2.22, 2.24, 2.22, 2.22, 105300
04/28/22, 2.17, 2.17, 2.17, 2.17, 2000
04/27/22, 2.10, 2.10, 2.10, 2.10, 7000
04/26/22, 2.24, 2.24, 2.10, 2.10, 7200
04/25/22, 2.17, 2.17, 2.17, 2.17, 100
04/22/22, 2.24, 2.24, 2.04, 2.17, 1400
04/21/22, 2.24, 2.24, 2.24, 2.24, 400
04/20/22, 2.04, 2.04, 2.04, 2.04, 600
04/19/22, 2.04, 2.04, 2.04, 2.04, 100
04/14/22, 2.04, 2.04, 2.04, 2.04, 400
04/13/22, 2.10, 2.10, 2.10, 2.10, 38800
04/11/22, 2.25, 2.25, 2.25, 2.25, 800
04/08/22, 2.25, 2.25, 2.25, 2.25, 2100
04/07/22, 2.25, 2.25, 2.25, 2.25, 300
04/06/22, 2.10, 2.10, 2.10, 2.10, 100
04/05/22, 2.20, 2.20, 2.00, 2.10, 1800
04/04/22, 2.00, 2.00, 2.00, 2.00, 300
03/31/22, 2.00, 2.00, 2.00, 2.00, 500
03/30/22, 2.00, 2.00, 2.00, 2.00, 4000
03/29/22, 2.11, 2.11, 2.00, 2.04, 23900
03/25/22, 2.23, 2.23, 2.11, 2.12, 1100
03/23/22, 2.20, 2.25, 2.20, 2.23, 600
03/22/22, 2.10, 2.25, 2.10, 2.23, 800
03/21/22, 2.10, 2.10, 2.10, 2.10, 200
03/17/22, 2.10, 2.10, 2.10, 2.10, 8000
03/15/22, 2.00, 2.00, 2.00, 2.00, 36000
03/14/22, 2.00, 2.10, 2.00, 2.01, 2000
03/11/22, 2.00, 2.00, 2.00, 2.00, 4300
